Chrom	Bin	Start	End	Width	Crick	Crick.HP1	Crick.HP2	Watson	Watson.HP1	Watson.HP2
chr11	18	36000000	38000000	2000000	0	0	0	207	66	52
chr11	19	38000000	40000000	2000000	1	0	0	232	72	94
chr11	20	40000000	42000000	2000000	1	0	1	230	52	79
chr11	21	42000000	44000000	2000000	0	0	0	309	81	97
chr11	22	44000000	46000000	2000000	0	0	0	234	43	70
chr11	23	46000000	48000000	2000000	2	0	0	228	24	24
chr11	24	48000000	50000000	2000000	0	0	0	195	33	43
chr11	25	50000000	52000000	2000000	0	0	0	29	9	14
chr11	26	52000000	54000000	2000000	0	0	0	0	0	0
chr11	27	54000000	56000000	2000000	0	0	0	98	40	47
chr11	28	56000000	58000000	2000000	0	0	0	210	64	73
chr11	29	58000000	60000000	2000000	1	0	1	190	62	56
chr11	30	60000000	62000000	2000000	0	0	0	228	51	38
chr11	31	62000000	64000000	2000000	1	0	0	191	44	38
chr11	32	64000000	66000000	2000000	0	0	0	193	31	43
chr11	33	66000000	68000000	2000000	1	0	0	131	13	14
chr11	34	68000000	70000000	2000000	0	0	0	174	46	31
chr11	35	70000000	72000000	2000000	5	0	0	247	59	69
chr11	36	72000000	74000000	2000000	1	0	0	178	37	38
chr11	37	74000000	76000000	2000000	2	0	2	217	27	34
chr11	38	76000000	78000000	2000000	0	0	0	145	23	44
chr11	39	78000000	80000000	2000000	0	0	0	256	58	72
chr11	40	80000000	82000000	2000000	3	0	1	241	62	54
chr11	41	82000000	84000000	2000000	0	0	0	227	83	73
chr11	42	84000000	86000000	2000000	7	0	0	231	58	51
chr11	43	86000000	88000000	2000000	1	0	1	244	82	68
chr11	44	88000000	90000000	2000000	10	0	5	170	30	37
chr11	45	90000000	92000000	2000000	0	0	0	230	50	38
chr11	46	92000000	94000000	2000000	1	0	1	234	64	99
chr11	47	94000000	96000000	2000000	0	0	0	226	74	45
chr11	48	96000000	98000000	2000000	0	0	0	294	79	79
chr11	49	98000000	100000000	2000000	1	1	0	232	82	99
chr11	50	100000000	102000000	2000000	1	0	1	231	84	40
chr11	51	102000000	104000000	2000000	0	0	0	202	66	59
chr11	52	104000000	106000000	2000000	0	0	0	244	113	65
chr11	53	106000000	108000000	2000000	0	0	0	289	100	62
chr11	54	108000000	110000000	2000000	2	0	0	249	54	45
chr11	55	110000000	112000000	2000000	0	0	0	270	47	33
chr11	56	112000000	114000000	2000000	0	0	0	206	44	82
chr11	57	114000000	116000000	2000000	0	0	0	281	86	91
chr11	58	116000000	118000000	2000000	2	0	0	128	40	21
chr11	59	118000000	120000000	2000000	1	0	1	171	32	38
chr11	60	120000000	122000000	2000000	0	0	0	147	24	43
chr11	61	122000000	124000000	2000000	0	0	0	184	41	51
chr11	62	124000000	126000000	2000000	0	0	0	170	60	28
chr11	63	126000000	128000000	2000000	0	0	0	226	70	72
chr11	64	128000000	130000000	2000000	4	0	0	258	46	28
chr11	65	130000000	132000000	2000000	5	0	0	229	49	32
chr11	66	132000000	134000000	2000000	0	0	0	227	64	84
chr11	67	134000000	135086622	1086622	0	0	0	124	41	31
chr12	0	0	2000000	2000000	221	62	87	6	0	0
chr12	1	2000000	4000000	2000000	266	76	87	1	0	1
chr12	2	4000000	6000000	2000000	277	92	99	3	0	3
chr12	3	6000000	8000000	2000000	152	31	45	1	1	0
chr12	4	8000000	10000000	2000000	167	43	54	0	0	0
chr12	5	10000000	12000000	2000000	218	42	61	0	0	0
chr12	6	12000000	14000000	2000000	192	52	42	4	0	0
chr12	7	14000000	16000000	2000000	219	28	64	0	0	0
chr12	8	16000000	18000000	2000000	243	73	101	0	0	0
chr12	9	18000000	20000000	2000000	247	78	71	0	0	0
chr12	10	20000000	22000000	2000000	168	47	54	0	0	0
chr12	11	22000000	24000000	2000000	206	65	49	5	3	0
chr12	12	24000000	26000000	2000000	239	69	68	0	0	0
chr12	13	26000000	28000000	2000000	198	65	73	1	1	0
chr12	14	28000000	30000000	2000000	207	63	61	4	1	0
chr12	15	30000000	32000000	2000000	218	58	83	0	0	0
chr12	16	32000000	34000000	2000000	217	40	18	8	0	5
chr12	17	34000000	36000000	2000000	26	5	3	0	0	0
chr12	18	36000000	38000000	2000000	4	0	0	0	0	0
chr12	19	38000000	40000000	2000000	268	25	32	0	0	0
chr12	20	40000000	42000000	2000000	297	120	107	0	0	0
chr12	21	42000000	44000000	2000000	218	73	90	0	0	0
chr12	22	44000000	46000000	2000000	219	89	70	0	0	0
chr12	23	46000000	48000000	2000000	286	49	70	0	0	0
chr12	24	48000000	50000000	2000000	161	26	38	2	0	2
chr12	25	50000000	52000000	2000000	180	69	66	2	0	0
chr12	26	52000000	54000000	2000000	209	59	24	2	2	0
chr12	27	54000000	56000000	2000000	245	69	75	2	1	1
chr12	28	56000000	58000000	2000000	218	67	55	0	0	0
chr12	29	58000000	60000000	2000000	233	61	53	0	0	0
chr12	30	60000000	62000000	2000000	241	48	94	2	2	0
chr12	31	62000000	64000000	2000000	189	65	43	5	0	0
chr12	32	64000000	66000000	2000000	205	68	49	3	1	0
chr12	33	66000000	68000000	2000000	270	104	75	0	0	0
chr12	34	68000000	70000000	2000000	203	89	60	0	0	0
chr12	35	70000000	72000000	2000000	213	44	86	0	0	0
chr12	36	72000000	74000000	2000000	291	78	92	1	0	0
chr12	37	74000000	76000000	2000000	297	49	84	0	0	0
chr12	38	76000000	78000000	2000000	190	53	53	0	0	0
chr12	39	78000000	80000000	2000000	221	33	60	0	0	0
chr12	40	80000000	82000000	2000000	299	53	102	0	0	0
chr12	41	82000000	84000000	2000000	222	53	40	2	0	0
chr12	42	84000000	86000000	2000000	237	51	35	0	0	0
chr12	43	86000000	88000000	2000000	231	76	71	2	2	0
chr12	44	88000000	90000000	2000000	258	76	40	0	0	0
chr12	45	90000000	92000000	2000000	259	66	109	4	0	1
chr12	46	92000000	94000000	2000000	228	91	93	0	0	0
chr12	47	94000000	96000000	2000000	219	88	61	0	0	0
chr12	48	96000000	98000000	2000000	218	46	44	0	0	0
chr12	49	98000000	100000000	2000000	213	89	54	1	0	0
chr12	50	100000000	102000000	2000000	296	97	60	1	0	1
chr12	51	102000000	104000000	2000000	184	33	30	1	0	0
chr12	52	104000000	106000000	2000000	273	112	91	3	0	0
chr12	53	106000000	108000000	2000000	205	66	80	3	0	0
chr12	54	108000000	110000000	2000000	237	44	78	0	0	0
chr12	55	110000000	112000000	2000000	213	55	39	0	0	0
chr12	56	112000000	114000000	2000000	150	21	8	0	0	0
chr12	57	114000000	116000000	2000000	206	46	53	7	0	0
chr12	58	116000000	118000000	2000000	228	74	91	6	3	3
chr12	59	118000000	120000000	2000000	112	61	2	137	3	91
chr12	60	120000000	122000000	2000000	106	41	0	83	0	48
chr12	61	122000000	124000000	2000000	88	58	2	82	0	64
chr12	62	124000000	126000000	2000000	163	90	0	108	4	39
chr12	63	126000000	128000000	2000000	105	75	1	114	2	85
chr12	64	128000000	130000000	2000000	92	61	0	119	6	85
chr12	65	130000000	132000000	2000000	110	66	3	115	2	86
chr12	66	132000000	133275309	1275309	54	30	4	62	1	47
chr13	0	0	2000000	2000000	0	0	0	0	0	0
chr13	1	2000000	4000000	2000000	0	0	0	0	0	0
chr13	2	4000000	6000000	2000000	0	0	0	0	0	0
chr13	3	6000000	8000000	2000000	0	0	0	0	0	0
chr13	4	8000000	10000000	2000000	0	0	0	0	0	0
chr13	5	10000000	12000000	2000000	0	0	0	0	0	0
chr13	6	12000000	14000000	2000000	0	0	0	0	0	0
chr13	7	14000000	16000000	2000000	0	0	0	0	0	0
chr13	8	16000000	18000000	2000000	0	0	0	0	0	0
chr13	9	18000000	20000000	2000000	84	57	0	76	2	42
chr13	10	20000000	22000000	2000000	77	35	0	135	1	72
chr13	11	22000000	24000000	2000000	138	90	1	104	1	52
chr13	12	24000000	26000000	2000000	113	56	0	141	2	75
chr13	13	26000000	28000000	2000000	64	58	2	122	2	92
chr13	14	28000000	30000000	2000000	95	76	3	116	1	74
chr13	15	30000000	32000000	2000000	109	82	5	75	1	56
chr13	16	32000000	34000000	2000000	119	50	0	117	3	53
chr13	17	34000000	36000000	2000000	73	15	1	137	3	65
chr13	18	36000000	38000000	2000000	127	71	1	99	1	57
chr13	19	38000000	40000000	2000000	134	87	1	98	2	58
chr13	20	40000000	42000000	2000000	96	35	0	134	0	58
chr13	21	42000000	44000000	2000000	121	87	2	75	0	42
chr13	22	44000000	46000000	2000000	135	81	4	105	2	67
chr13	23	46000000	48000000	2000000	139	63	1	137	1	62
chr13	24	48000000	50000000	2000000	50	23	0	110	1	52
chr13	25	50000000	52000000	2000000	121	58	0	120	3	70
chr13	26	52000000	54000000	2000000	116	72	2	114	5	42
chr13	27	54000000	56000000	2000000	100	68	4	128	4	71
chr13	28	56000000	58000000	2000000	108	63	2	122	1	68
chr13	29	58000000	60000000	2000000	142	92	1	152	1	84
chr13	30	60000000	62000000	2000000	158	106	1	100	4	72
chr13	31	62000000	64000000	2000000	127	65	0	149	3	56
chr13	32	64000000	66000000	2000000	142	75	2	123	1	58
chr13	33	66000000	68000000	2000000	104	29	1	126	5	57
chr13	34	68000000	70000000	2000000	108	48	0	66	1	19
chr13	35	70000000	72000000	2000000	135	54	1	116	1	41
chr13	36	72000000	74000000	2000000	91	45	0	122	1	58
chr13	37	74000000	76000000	2000000	97	29	2	143	2	83
chr13	38	76000000	78000000	2000000	150	125	5	114	0	92
chr13	39	78000000	80000000	2000000	121	77	3	110	3	78
chr13	40	80000000	82000000	2000000	80	44	0	132	2	76
chr13	41	82000000	84000000	2000000	142	72	3	124	1	64
chr13	42	84000000	86000000	2000000	127	87	1	111	0	75
chr13	43	86000000	88000000	2000000	108	80	2	155	5	119
chr13	44	88000000	90000000	2000000	120	60	4	120	0	61
chr13	45	90000000	92000000	2000000	105	69	0	93	0	47
chr13	46	92000000	94000000	2000000	100	67	2	131	1	78
chr13	47	94000000	96000000	2000000	112	62	2	90	1	45
chr13	48	96000000	98000000	2000000	134	58	2	96	2	52
chr13	49	98000000	100000000	2000000	93	55	3	136	3	83
chr13	50	100000000	102000000	2000000	98	71	3	141	0	85
chr13	51	102000000	104000000	2000000	118	75	2	131	2	65
chr13	52	104000000	106000000	2000000	179	119	2	119	0	52
chr13	53	106000000	108000000	2000000	116	61	2	102	3	60
chr13	54	108000000	110000000	2000000	82	59	1	151	0	111
chr13	55	110000000	112000000	2000000	108	55	1	117	4	63
chr13	56	112000000	114000000	2000000	110	39	1	128	0	57
chr13	57	114000000	114364328	364328	14	1	0	17	0	9
chr14	0	0	2000000	2000000	0	0	0	0	0	0
chr14	1	2000000	4000000	2000000	0	0	0	0	0	0
chr14	2	4000000	6000000	2000000	0	0	0	0	0	0
chr14	3	6000000	8000000	2000000	0	0	0	0	0	0
chr14	4	8000000	10000000	2000000	0	0	0	0	0	0
chr14	5	10000000	12000000	2000000	0	0	0	0	0	0
chr14	6	12000000	14000000	2000000	0	0	0	0	0	0
chr14	7	14000000	16000000	2000000	0	0	0	0	0	0
chr14	8	16000000	18000000	2000000	0	0	0	0	0	0
chr14	9	18000000	20000000	2000000	8	0	0	41	23	10
chr14	10	20000000	22000000	2000000	0	0	0	217	57	79
chr14	11	22000000	24000000	2000000	3	0	0	208	80	51
chr14	12	24000000	26000000	2000000	0	0	0	220	50	72
chr14	13	26000000	28000000	2000000	3	0	0	220	53	64
chr14	14	28000000	30000000	2000000	13	0	5	263	75	85
chr14	15	30000000	32000000	2000000	2	1	1	259	94	81
chr14	16	32000000	34000000	2000000	0	0	0	221	74	38
chr14	17	34000000	36000000	2000000	0	0	0	199	44	67
chr14	18	36000000	38000000	2000000	1	1	0	273	90	79
chr14	19	38000000	40000000	2000000	0	0	0	200	76	48
chr14	20	40000000	42000000	2000000	0	0	0	258	120	76
chr14	21	42000000	44000000	2000000	0	0	0	310	119	82
chr14	22	44000000	46000000	2000000	0	0	0	277	71	92
chr14	23	46000000	48000000	2000000	0	0	0	174	38	56
chr14	24	48000000	50000000	2000000	2	2	0	249	89	77
chr14	25	50000000	52000000	2000000	2	0	1	229	52	53
chr14	26	52000000	54000000	2000000	6	0	1	189	45	75
chr14	27	54000000	56000000	2000000	0	0	0	281	85	79
chr14	28	56000000	58000000	2000000	0	0	0	205	45	68
chr14	29	58000000	60000000	2000000	0	0	0	200	46	63
chr14	30	60000000	62000000	2000000	0	0	0	265	43	70
chr14	31	62000000	64000000	2000000	0	0	0	180	36	33
chr14	32	64000000	66000000	2000000	0	0	0	206	60	26
chr14	33	66000000	68000000	2000000	2	0	1	203	14	25
chr14	34	68000000	70000000	2000000	0	0	0	237	65	73
chr14	35	70000000	72000000	2000000	2	1	0	200	86	61
chr14	36	72000000	74000000	2000000	1	0	1	219	78	61
chr14	37	74000000	76000000	2000000	1	0	0	156	41	49
chr14	38	76000000	78000000	2000000	2	2	0	236	82	76
chr14	39	78000000	80000000	2000000	1	1	0	234	37	79
chr14	40	80000000	82000000	2000000	1	0	0	225	79	82
chr14	41	82000000	84000000	2000000	0	0	0	233	56	46
chr14	42	84000000	86000000	2000000	2	2	0	242	109	80
chr14	43	86000000	88000000	2000000	0	0	0	297	71	81
chr14	44	88000000	90000000	2000000	0	0	0	258	52	71
chr14	45	90000000	92000000	2000000	7	2	0	214	53	65
chr14	46	92000000	94000000	2000000	3	0	0	217	61	68
chr14	47	94000000	96000000	2000000	0	0	0	222	60	99
chr14	48	96000000	98000000	2000000	0	0	0	148	30	65
chr14	49	98000000	100000000	2000000	9	0	7	238	68	83
chr14	50	100000000	102000000	2000000	5	5	0	194	49	41
chr14	51	102000000	104000000	2000000	0	0	0	181	40	46
chr14	52	104000000	106000000	2000000	1	0	1	169	45	44
chr14	53	106000000	107043718	1043718	0	0	0	0	0	0
chr15	0	0	2000000	2000000	0	0	0	0	0	0
chr15	1	2000000	4000000	2000000	0	0	0	0	0	0
chr15	2	4000000	6000000	2000000	0	0	0	0	0	0
chr15	3	6000000	8000000	2000000	0	0	0	0	0	0
chr15	4	8000000	10000000	2000000	0	0	0	0	0	0
chr15	5	10000000	12000000	2000000	0	0	0	0	0	0
chr15	6	12000000	14000000	2000000	0	0	0	0	0	0
chr15	7	14000000	16000000	2000000	0	0	0	0	0	0
chr15	8	16000000	18000000	2000000	0	0	0	0	0	0
chr15	9	18000000	20000000	2000000	0	0	0	0	0	0
chr15	10	20000000	22000000	2000000	13	0	0	16	0	0
chr15	11	22000000	24000000	2000000	127	16	39	2	0	1
chr15	12	24000000	26000000	2000000	207	71	60	0	0	0
chr15	13	26000000	28000000	2000000	252	71	59	1	0	1
chr15	14	28000000	30000000	2000000	202	44	74	1	0	0
chr15	15	30000000	32000000	2000000	82	1	6	53	0	6
chr15	16	32000000	34000000	2000000	155	31	28	18	0	0
chr15	17	34000000	36000000	2000000	240	46	61	0	0	0
chr15	18	36000000	38000000	2000000	302	132	83	0	0	0
chr15	19	38000000	40000000	2000000	230	87	64	17	2	5
chr15	20	40000000	42000000	2000000	197	67	75	0	0	0
chr15	21	42000000	44000000	2000000	234	32	43	5	0	3
chr15	22	44000000	46000000	2000000	216	33	30	1	0	0
chr15	23	46000000	48000000	2000000	277	63	68	0	0	0
chr15	24	48000000	50000000	2000000	218	49	41	4	0	0
chr15	25	50000000	52000000	2000000	204	66	68	0	0	0
chr15	26	52000000	54000000	2000000	231	51	51	0	0	0
chr15	27	54000000	56000000	2000000	195	66	53	2	0	2
chr15	28	56000000	58000000	2000000	161	62	55	0	0	0
chr15	29	58000000	60000000	2000000	181	35	66	0	0	0
chr15	30	60000000	62000000	2000000	228	41	65	6	5	0
chr15	31	62000000	64000000	2000000	236	62	56	0	0	0
chr15	32	64000000	66000000	2000000	219	52	76	0	0	0
chr15	33	66000000	68000000	2000000	176	50	40	0	0	0
chr15	34	68000000	70000000	2000000	272	72	34	1	1	0
chr15	35	70000000	72000000	2000000	255	66	45	2	0	1
chr15	36	72000000	74000000	2000000	200	21	19	0	0	0
chr15	37	74000000	76000000	2000000	185	62	35	4	0	0
chr15	38	76000000	78000000	2000000	198	29	39	1	0	0
chr15	39	78000000	80000000	2000000	217	65	60	0	0	0
chr15	40	80000000	82000000	2000000	199	57	49	0	0	0
chr15	41	82000000	84000000	2000000	189	69	64	2	0	2
chr15	42	84000000	86000000	2000000	140	58	49	0	0	0
chr15	43	86000000	88000000	2000000	205	64	36	2	0	0
chr15	44	88000000	90000000	2000000	205	51	67	0	0	0
chr15	45	90000000	92000000	2000000	176	64	31	0	0	0
chr15	46	92000000	94000000	2000000	245	73	95	0	0	0
chr15	47	94000000	96000000	2000000	202	64	70	0	0	0
chr15	48	96000000	98000000	2000000	243	62	70	1	1	0
chr15	49	98000000	100000000	2000000	158	45	57	2	0	2
chr15	50	100000000	101991189	1991189	185	54	46	0	0	0
chr16	0	0	2000000	2000000	73	39	2	76	0	47
chr16	1	2000000	4000000	2000000	92	40	1	93	0	41
chr16	2	4000000	6000000	2000000	116	75	2	108	1	78
chr16	3	6000000	8000000	2000000	78	56	1	119	4	78
chr16	4	8000000	10000000	2000000	96	59	0	117	1	78
chr16	5	10000000	12000000	2000000	88	48	2	88	2	42
chr16	6	12000000	14000000	2000000	132	79	1	120	0	68
chr16	7	14000000	16000000	2000000	90	30	0	125	14	41
chr16	8	16000000	18000000	2000000	31	19	1	83	1	46
chr16	9	18000000	20000000	2000000	52	46	1	66	1	37
chr16	10	20000000	22000000	2000000	45	15	5	94	5	31
chr16	11	22000000	24000000	2000000	71	29	0	113	8	32
chr16	12	24000000	26000000	2000000	117	75	1	97	1	76
chr16	13	26000000	28000000	2000000	120	59	3	107	1	66
chr16	14	28000000	30000000	2000000	51	28	0	85	1	28
chr16	15	30000000	32000000	2000000	84	47	4	70	1	39
chr16	16	32000000	34000000	2000000	98	0	0	89	0	0
chr16	17	34000000	36000000	2000000	40	8	11	56	19	5
chr16	18	36000000	38000000	2000000	0	0	0	0	0	0
chr16	19	38000000	40000000	2000000	0	0	0	0	0	0
chr16	20	40000000	42000000	2000000	0	0	0	0	0	0
chr16	21	42000000	44000000	2000000	0	0	0	0	0	0
chr16	22	44000000	46000000	2000000	0	0	0	0	0	0
chr16	23	46000000	48000000	2000000	80	21	0	112	1	33
chr16	24	48000000	50000000	2000000	126	53	1	87	0	28
chr16	25	50000000	52000000	2000000	83	52	0	116	4	51
chr16	26	52000000	54000000	2000000	139	91	4	71	4	44
chr16	27	54000000	56000000	2000000	110	64	2	102	0	60
chr16	28	56000000	58000000	2000000	118	80	2	118	0	55
chr16	29	58000000	60000000	2000000	89	60	2	46	1	29
chr16	30	60000000	62000000	2000000	128	78	0	113	1	86
chr16	31	62000000	64000000	2000000	154	108	3	134	2	69
chr16	32	64000000	66000000	2000000	142	102	2	101	1	65
chr16	33	66000000	68000000	2000000	104	40	0	122	6	32
chr16	34	68000000	70000000	2000000	120	72	0	71	1	47
chr16	35	70000000	72000000	2000000	111	66	2	80	2	55
chr16	36	72000000	74000000	2000000	122	58	5	123	1	42
chr16	37	74000000	76000000	2000000	118	91	3	87	2	44
chr16	38	76000000	78000000	2000000	135	90	4	131	2	84
chr16	39	78000000	80000000	2000000	122	73	0	123	3	84
chr16	40	80000000	82000000	2000000	85	52	1	94	2	59
chr16	41	82000000	84000000	2000000	153	136	1	170	1	128
chr16	42	84000000	86000000	2000000	113	76	1	92	3	68
chr16	43	86000000	88000000	2000000	86	68	3	104	4	54
chr16	44	88000000	90000000	2000000	45	32	0	92	3	66
chr16	45	90000000	90338345	338345	10	8	0	8	1	7
chr17	0	0	2000000	2000000	2	1	0	132	38	40
chr17	1	2000000	4000000	2000000	0	0	0	133	22	41
chr17	2	4000000	6000000	2000000	0	0	0	183	35	43
chr17	3	6000000	8000000	2000000	0	0	0	160	44	48
chr17	4	8000000	10000000	2000000	2	0	0	200	44	54
chr17	5	10000000	12000000	2000000	0	0	0	218	16	59
chr17	6	12000000	14000000	2000000	1	1	0	228	94	75
chr17	7	14000000	16000000	2000000	0	0	0	170	62	42
chr17	8	16000000	18000000	2000000	0	0	0	104	23	18
chr17	9	18000000	20000000	2000000	4	0	0	171	26	31
chr17	10	20000000	22000000	2000000	3	0	0	107	13	16
chr17	11	22000000	24000000	2000000	3	1	0	74	19	39
chr17	12	24000000	26000000	2000000	0	0	0	0	0	0
chr17	13	26000000	28000000	2000000	0	0	0	93	35	46
chr17	14	28000000	30000000	2000000	1	0	0	212	33	39
chr17	15	30000000	32000000	2000000	0	0	0	189	22	33
chr17	16	32000000	34000000	2000000	1	1	0	176	98	44
chr17	17	34000000	36000000	2000000	0	0	0	203	71	56
chr17	18	36000000	38000000	2000000	1	0	1	199	38	60
chr17	19	38000000	40000000	2000000	0	0	0	176	72	51
chr17	20	40000000	42000000	2000000	1	0	0	202	23	55
chr17	21	42000000	44000000	2000000	2	1	0	233	49	43
chr17	22	44000000	46000000	2000000	3	0	2	148	10	23
chr17	23	46000000	48000000	2000000	20	0	20	70	17	21
chr17	24	48000000	50000000	2000000	59	2	48	69	22	6
chr17	25	50000000	52000000	2000000	102	1	47	84	45	2
chr17	26	52000000	54000000	2000000	157	4	92	130	51	0
chr17	27	54000000	56000000	2000000	121	0	52	79	49	2
chr17	28	56000000	58000000	2000000	128	0	48	121	37	0
chr17	29	58000000	60000000	2000000	102	1	67	132	90	3
chr17	30	60000000	62000000	2000000	104	1	45	51	20	0
chr17	31	62000000	64000000	2000000	55	0	5	60	17	0
chr17	32	64000000	66000000	2000000	40	0	19	62	38	0
chr17	33	66000000	68000000	2000000	44	0	11	72	22	0
chr17	34	68000000	70000000	2000000	110	3	61	70	44	0
chr17	35	70000000	72000000	2000000	133	5	63	109	74	3
chr17	36	72000000	74000000	2000000	125	1	72	53	19	0
chr17	37	74000000	76000000	2000000	43	3	24	106	53	0
chr17	38	76000000	78000000	2000000	88	0	63	81	60	1
chr17	39	78000000	80000000	2000000	79	4	53	82	59	2
chr17	40	80000000	82000000	2000000	91	4	46	126	69	2
chr17	41	82000000	83257441	1257441	38	0	12	41	16	5
chr18	0	0	2000000	2000000	201	72	53	5	0	2
chr18	1	2000000	4000000	2000000	213	72	66	0	0	0
chr18	2	4000000	6000000	2000000	223	53	72	8	1	0
chr18	3	6000000	8000000	2000000	173	52	45	0	0	0
chr18	4	8000000	10000000	2000000	202	57	83	3	0	0
chr18	5	10000000	12000000	2000000	191	58	33	3	0	0
chr18	6	12000000	14000000	2000000	259	75	79	0	0	0
chr18	7	14000000	16000000	2000000	64	20	30	1	1	0
chr18	8	16000000	18000000	2000000	0	0	0	0	0	0
chr18	9	18000000	20000000	2000000	0	0	0	0	0	0
chr18	10	20000000	22000000	2000000	22	3	4	0	0	0
chr18	11	22000000	24000000	2000000	183	59	46	0	0	0
chr18	12	24000000	26000000	2000000	226	80	88	0	0	0
chr18	13	26000000	28000000	2000000	270	66	118	0	0	0
chr18	14	28000000	30000000	2000000	226	70	42	1	0	0
chr18	15	30000000	32000000	2000000	223	118	58	0	0	0
chr18	16	32000000	34000000	2000000	195	64	66	3	0	0
chr18	17	34000000	36000000	2000000	238	72	49	0	0	0
chr18	18	36000000	38000000	2000000	230	59	65	0	0	0
chr18	19	38000000	40000000	2000000	234	79	70	2	0	1
chr18	20	40000000	42000000	2000000	260	109	75	1	1	0
chr18	21	42000000	44000000	2000000	258	69	46	1	0	0
chr18	22	44000000	46000000	2000000	221	44	62	1	0	0
chr18	23	46000000	48000000	2000000	173	43	45	6	4	0
chr18	24	48000000	50000000	2000000	234	41	61	2	0	0
chr18	25	50000000	52000000	2000000	195	50	34	3	0	0
chr18	26	52000000	54000000	2000000	245	78	72	0	0	0
chr18	27	54000000	56000000	2000000	220	67	56	1	1	0
chr18	28	56000000	58000000	2000000	255	69	48	0	0	0
chr18	29	58000000	60000000	2000000	189	75	34	0	0	0
chr18	30	60000000	62000000	2000000	176	41	56	1	0	0
chr18	31	62000000	64000000	2000000	268	64	76	0	0	0
chr18	32	64000000	66000000	2000000	241	79	61	1	1	0
chr18	33	66000000	68000000	2000000	229	69	79	3	3	0
chr18	34	68000000	70000000	2000000	214	46	59	0	0	0
chr18	35	70000000	72000000	2000000	268	85	78	0	0	0
chr18	36	72000000	74000000	2000000	240	69	53	0	0	0
chr18	37	74000000	76000000	2000000	239	91	63	0	0	0
chr18	38	76000000	78000000	2000000	182	24	44	3	0	1
chr18	39	78000000	80000000	2000000	233	68	103	3	1	0
chr18	40	80000000	80373285	373285	17	11	6	0	0	0
chr19	0	0	2000000	2000000	4	0	3	168	45	64
chr19	1	2000000	4000000	2000000	0	0	0	143	53	33
chr19	2	4000000	6000000	2000000	1	0	0	118	21	46
chr19	3	6000000	8000000	2000000	0	0	0	149	46	38
chr19	4	8000000	10000000	2000000	1	0	0	184	30	64
chr19	5	10000000	12000000	2000000	0	0	0	163	34	54
chr19	6	12000000	14000000	2000000	1	0	0	152	35	38
chr19	7	14000000	16000000	2000000	0	0	0	185	45	64
chr19	8	16000000	18000000	2000000	0	0	0	184	69	62
chr19	9	18000000	20000000	2000000	0	0	0	168	49	40
chr19	10	20000000	22000000	2000000	0	0	0	135	57	17
chr19	11	22000000	24000000	2000000	2	0	0	172	68	60
chr19	12	24000000	26000000	2000000	0	0	0	47	26	18
chr19	13	26000000	28000000	2000000	0	0	0	59	17	16
chr19	14	28000000	30000000	2000000	3	0	0	214	75	70
chr19	15	30000000	32000000	2000000	1	0	0	220	72	68
chr19	16	32000000	34000000	2000000	0	0	0	203	66	70
chr19	17	34000000	36000000	2000000	1	0	0	156	31	50
chr19	18	36000000	38000000	2000000	4	0	4	166	49	43
chr19	19	38000000	40000000	2000000	0	0	0	158	34	33
chr19	20	40000000	42000000	2000000	5	0	1	178	58	46
chr19	21	42000000	44000000	2000000	0	0	0	160	57	45
chr19	22	44000000	46000000	2000000	6	1	4	161	45	70
chr19	23	46000000	48000000	2000000	1	0	1	188	73	72
chr19	24	48000000	50000000	2000000	1	1	0	187	57	75
chr19	25	50000000	52000000	2000000	0	0	0	157	46	44
chr19	26	52000000	54000000	2000000	0	0	0	173	38	57
chr19	27	54000000	56000000	2000000	0	0	0	171	51	34
chr19	28	56000000	58000000	2000000	1	0	0	217	76	75
chr19	29	58000000	58617616	617616	0	0	0	88	37	23
chr20	0	0	2000000	2000000	100	0	66	80	45	6
chr20	1	2000000	4000000	2000000	98	2	63	144	85	6
chr20	2	4000000	6000000	2000000	84	1	53	131	90	1
chr20	3	6000000	8000000	2000000	93	3	49	130	40	2
chr20	4	8000000	10000000	2000000	72	1	56	99	80	4
chr20	5	10000000	12000000	2000000	85	1	52	118	61	1
chr20	6	12000000	14000000	2000000	91	4	65	112	80	1
chr20	7	14000000	16000000	2000000	123	1	82	122	78	2
chr20	8	16000000	18000000	2000000	169	2	120	127	101	4
chr20	9	18000000	20000000	2000000	109	1	71	80	50	0
chr20	10	20000000	22000000	2000000	84	0	41	78	29	6
chr20	11	22000000	24000000	2000000	40	1	24	104	62	0
chr20	12	24000000	26000000	2000000	97	3	55	116	35	8
chr20	13	26000000	28000000	2000000	0	0	0	7	0	0
chr20	14	28000000	30000000	2000000	0	0	0	0	0	0
chr20	15	30000000	32000000	2000000	57	1	34	46	37	1
chr20	16	32000000	34000000	2000000	64	1	39	95	34	2
chr20	17	34000000	36000000	2000000	80	0	24	72	23	1
chr20	18	36000000	38000000	2000000	85	1	40	97	40	1
chr20	19	38000000	40000000	2000000	81	0	52	87	54	1
chr20	20	40000000	42000000	2000000	93	1	41	99	33	2
chr20	21	42000000	44000000	2000000	98	0	50	115	70	2
chr20	22	44000000	46000000	2000000	68	0	53	109	68	2
chr20	23	46000000	48000000	2000000	95	0	54	109	62	8
chr20	24	48000000	50000000	2000000	81	2	30	82	39	1
chr20	25	50000000	52000000	2000000	86	0	47	110	63	3
